,query_name,time
84,q11.sql,0.2916724681854248
85,q11.sql,0.3107724189758301
86,q11.sql,0.20989727973937988
87,q11.sql,0.28104352951049805
88,q11.sql,0.2936098575592041
89,q11.sql,0.1974043846130371
90,q11.sql,0.27622556686401367
91,q11.sql,0.30985164642333984
92,q11.sql,0.31170129776000977
93,q11.sql,0.28450942039489746
94,q11.sql,0.2544124126434326
95,q11.sql,0.28123903274536133
96,q11.sql,0.30710434913635254
97,q11.sql,0.29070234298706055
98,q11.sql,0.31291818618774414
99,q11.sql,0.19395995140075684
100,q11.sql,0.27710580825805664
101,q11.sql,0.18649530410766602
102,q11.sql,0.3084282875061035
103,q11.sql,0.31740474700927734
104,q11.sql,0.33406662940979004
105,q11.sql,0.19739723205566406
106,q11.sql,0.20497512817382812
107,q11.sql,0.3416905403137207
108,q11.sql,0.30671191215515137
109,q11.sql,0.24094676971435547
110,q11.sql,0.3279268741607666
111,q11.sql,0.19948983192443848
112,q11.sql,0.307833194732666
113,q11.sql,0.290996789932251
114,q1.sql,0.32648181915283203
115,q1.sql,0.29457807540893555
116,q1.sql,0.19581913948059082
117,q1.sql,0.3137514591217041
118,q1.sql,0.2844204902648926
119,q1.sql,0.1841578483581543
120,q1.sql,0.28930044174194336
121,q1.sql,0.1940598487854004
122,q1.sql,0.30555129051208496
123,q1.sql,0.29171323776245117
124,q1.sql,0.3135185241699219
125,q1.sql,0.2941768169403076
126,q1.sql,0.27463269233703613
127,q1.sql,0.34630632400512695
128,q1.sql,0.2868936061859131
129,q1.sql,0.30782246589660645
130,q1.sql,0.20126962661743164
131,q1.sql,0.29039645195007324
132,q1.sql,0.3034024238586426
133,q1.sql,0.2791285514831543
134,q1.sql,0.20220112800598145
135,q1.sql,0.3220536708831787
136,q1.sql,0.30611586570739746
137,q1.sql,0.2788996696472168
138,q1.sql,0.29062390327453613
139,q1.sql,0.28787922859191895
140,q1.sql,0.19460582733154297
141,q1.sql,0.3378148078918457
142,q1.sql,0.3189098834991455
143,q1.sql,0.2922244071960449
144,q1.sql,0.23103857040405273
145,q1.sql,0.3367457389831543
146,q1.sql,0.30396533012390137
147,q1.sql,0.32686948776245117
148,q1.sql,0.3380160331726074
149,q1.sql,0.2407846450805664
150,q1.sql,0.2058093547821045
151,q1.sql,0.325977087020874
152,q4.sql,0.3085637092590332
153,q4.sql,0.2970430850982666
154,q4.sql,0.3085954189300537
155,q4.sql,0.2738816738128662
156,q4.sql,0.3657948970794678
157,q4.sql,0.3038315773010254
158,q4.sql,0.33380699157714844
159,q4.sql,0.32371068000793457
160,q4.sql,0.29861879348754883
161,q4.sql,0.32366037368774414
162,q4.sql,0.2975022792816162
163,q4.sql,0.3038504123687744
164,q4.sql,0.2882254123687744
165,q4.sql,0.3206605911254883
166,q4.sql,0.3667020797729492
167,q4.sql,0.30450010299682617
168,q4.sql,0.24130725860595703
169,q4.sql,0.21030235290527344
170,q4.sql,0.33710289001464844
171,q4.sql,0.21783733367919922
172,q4.sql,0.3127009868621826
173,q4.sql,0.3271021842956543
174,q4.sql,0.3081395626068115
175,q4.sql,0.29959964752197266
176,q4.sql,0.3299422264099121
177,q4.sql,0.33693861961364746
178,q4.sql,0.20891547203063965
179,q4.sql,0.31307005882263184
180,q4.sql,0.2821660041809082
181,q4.sql,0.2857546806335449
182,q4.sql,0.3039109706878662
183,q4.sql,0.35716986656188965
184,q4.sql,0.22044920921325684
185,q4.sql,0.27954530715942383
186,q4.sql,0.2975037097930908
187,q4.sql,0.2972564697265625
188,q4.sql,0.2989847660064697
189,q4.sql,0.30623435974121094
190,q13.sql,0.2974705696105957
191,q13.sql,0.2896296977996826
192,q13.sql,0.3065934181213379
193,q13.sql,0.1872420310974121
194,q13.sql,0.32874131202697754
195,q13.sql,0.28847241401672363
196,q13.sql,0.30078577995300293
197,q13.sql,0.2923390865325928
198,q13.sql,0.273240327835083
199,q13.sql,0.3373277187347412
200,q13.sql,0.20414018630981445
201,q13.sql,0.2143115997314453
202,q13.sql,0.2844219207763672
203,q13.sql,0.28940558433532715
204,q13.sql,0.2964510917663574
205,q13.sql,0.2911818027496338
206,q13.sql,0.2723860740661621
207,q13.sql,0.2995107173919678
208,q13.sql,0.3269658088684082
209,q13.sql,0.28993654251098633
210,q13.sql,0.28090739250183105
211,q13.sql,0.3004434108734131
212,q13.sql,0.2907717227935791
213,q13.sql,0.20835661888122559
214,q13.sql,0.28784656524658203
215,q13.sql,0.32273149490356445
216,q13.sql,0.30150485038757324
217,q13.sql,0.2865030765533447
218,q13.sql,0.28391242027282715
219,q13.sql,0.3259720802307129
220,q13.sql,0.3057830333709717
221,q13.sql,0.267681360244751
222,q13.sql,0.28482580184936523
223,q13.sql,0.30533528327941895
224,q13.sql,0.2887601852416992
225,q13.sql,0.30362892150878906
226,q13.sql,0.2883424758911133
227,q13.sql,0.3016231060028076
228,q8.sql,0.27283596992492676
229,q8.sql,0.27776670455932617
230,q8.sql,0.27747416496276855
231,q8.sql,0.29024815559387207
232,q8.sql,0.2701427936553955
233,q8.sql,0.2946043014526367
234,q8.sql,0.2800476551055908
235,q8.sql,0.2874183654785156
236,q8.sql,0.29024195671081543
237,q8.sql,0.28784608840942383
238,q8.sql,0.29149699211120605
239,q8.sql,0.28338003158569336
240,q8.sql,0.25366783142089844
241,q8.sql,0.29015493392944336
242,q8.sql,0.287447452545166
243,q8.sql,0.2894399166107178
244,q8.sql,0.17548227310180664
245,q8.sql,0.2865171432495117
246,q8.sql,0.29827117919921875
247,q8.sql,0.29363489151000977
248,q8.sql,0.26897621154785156
249,q8.sql,0.26760411262512207
250,q8.sql,0.3014523983001709
251,q8.sql,0.29044175148010254
252,q8.sql,0.2865889072418213
253,q8.sql,0.2934572696685791
254,q8.sql,0.2923731803894043
255,q8.sql,0.2811405658721924
256,q8.sql,0.2857248783111572
257,q8.sql,0.291776180267334
258,q8.sql,0.31166696548461914
259,q8.sql,0.2754662036895752
260,q8.sql,0.26999425888061523
261,q8.sql,0.2725260257720947
262,q8.sql,0.20755910873413086
263,q8.sql,0.2036447525024414
264,q8.sql,0.21251678466796875
265,q8.sql,0.28548502922058105
266,q6.sql,0.28817224502563477
267,q6.sql,0.28798985481262207
268,q6.sql,0.3046865463256836
269,q6.sql,0.31783175468444824
270,q6.sql,0.3213388919830322
271,q6.sql,0.28483033180236816
272,q6.sql,0.30649280548095703
273,q6.sql,0.23969745635986328
274,q6.sql,0.31943655014038086
275,q6.sql,0.31401634216308594
276,q6.sql,0.2815525531768799
277,q6.sql,0.34735870361328125
278,q6.sql,0.30759334564208984
279,q6.sql,0.2881276607513428
280,q6.sql,0.2906489372253418
281,q6.sql,0.2837057113647461
282,q6.sql,0.3030991554260254
283,q6.sql,0.3088405132293701
284,q6.sql,0.30057692527770996
285,q6.sql,0.29996442794799805
286,q6.sql,0.20779943466186523
287,q6.sql,0.3214857578277588
288,q6.sql,0.3135383129119873
289,q6.sql,0.20041537284851074
290,q6.sql,0.20280981063842773
291,q6.sql,0.26982808113098145
292,q6.sql,0.27125978469848633
293,q6.sql,0.2769620418548584
294,q6.sql,0.29653358459472656
295,q6.sql,0.21144890785217285
296,q6.sql,0.27395105361938477
297,q6.sql,0.2859804630279541
298,q6.sql,0.27030181884765625
299,q6.sql,0.30809545516967773
300,q6.sql,0.28439784049987793
301,q6.sql,0.27138400077819824
302,q6.sql,0.27123236656188965
303,q6.sql,0.2760500907897949
304,q2.sql,0.28334832191467285
305,q2.sql,0.29285621643066406
306,q2.sql,0.2655665874481201
307,q2.sql,0.29569101333618164
308,q2.sql,0.2778143882751465
309,q2.sql,0.3414645195007324
310,q2.sql,0.29511165618896484
311,q2.sql,0.28743839263916016
312,q2.sql,0.3016538619995117
313,q2.sql,0.27317094802856445
314,q2.sql,0.27381157875061035
315,q2.sql,0.2989084720611572
316,q2.sql,0.2908608913421631
317,q2.sql,0.29607391357421875
318,q2.sql,0.29655981063842773
319,q2.sql,0.31662487983703613
320,q2.sql,0.3217277526855469
321,q2.sql,0.28957533836364746
322,q2.sql,0.2875819206237793
323,q2.sql,0.316434383392334
324,q2.sql,0.2747232913970947
325,q2.sql,0.2881786823272705
326,q2.sql,0.3404219150543213
327,q2.sql,0.349179744720459
328,q2.sql,0.2693934440612793
329,q2.sql,0.3043515682220459
330,q2.sql,0.33368420600891113
331,q2.sql,0.23316001892089844
332,q2.sql,0.275726318359375
333,q2.sql,0.28717565536499023
334,q2.sql,0.307373046875
335,q2.sql,0.3369884490966797
336,q2.sql,0.2953801155090332
337,q2.sql,0.29598546028137207
338,q2.sql,0.297771692276001
339,q2.sql,0.3224773406982422
340,q2.sql,0.3153369426727295
341,q2.sql,0.29046630859375
342,q9.sql,0.28596925735473633
343,q9.sql,0.2840142250061035
344,q9.sql,0.2727634906768799
345,q9.sql,0.2090754508972168
346,q9.sql,0.2860748767852783
347,q9.sql,0.25573253631591797
348,q9.sql,0.2881968021392822
349,q9.sql,0.29265499114990234
350,q9.sql,0.20336151123046875
351,q9.sql,0.28767871856689453
352,q9.sql,0.2765927314758301
353,q9.sql,0.2036581039428711
354,q9.sql,0.2571694850921631
355,q9.sql,0.3086118698120117
356,q9.sql,0.21141505241394043
357,q9.sql,0.28779149055480957
358,q9.sql,0.30728745460510254
359,q9.sql,0.29870104789733887
360,q9.sql,0.31439685821533203
361,q9.sql,0.29197025299072266
362,q9.sql,0.2905116081237793
363,q9.sql,0.31459856033325195
364,q9.sql,0.3225858211517334
365,q9.sql,0.2882390022277832
366,q9.sql,0.35245609283447266
367,q9.sql,0.2747981548309326
368,q9.sql,0.28362178802490234
369,q9.sql,0.2731764316558838
370,q9.sql,0.32175779342651367
371,q9.sql,0.30097198486328125
372,q9.sql,0.21425485610961914
373,q9.sql,0.32758045196533203
374,q9.sql,0.30463147163391113
375,q9.sql,0.22122836112976074
376,q9.sql,0.3110513687133789
377,q9.sql,0.3586311340332031
378,q9.sql,0.21100497245788574
379,q9.sql,0.2835257053375244
380,q3.sql,0.2878561019897461
381,q3.sql,0.17555499076843262
382,q3.sql,0.28922319412231445
383,q3.sql,0.19446563720703125
384,q3.sql,0.20964765548706055
385,q3.sql,0.3171396255493164
386,q3.sql,0.32109618186950684
387,q3.sql,0.2203829288482666
388,q3.sql,0.3214421272277832
389,q3.sql,0.2882113456726074
390,q3.sql,0.29207539558410645
391,q3.sql,0.2980320453643799
392,q3.sql,0.2108461856842041
393,q3.sql,0.3226051330566406
394,q3.sql,0.28230857849121094
395,q3.sql,0.36862754821777344
396,q3.sql,0.21047091484069824
397,q3.sql,0.3065061569213867
398,q3.sql,0.33228588104248047
399,q3.sql,0.2861361503601074
400,q3.sql,0.30061888694763184
401,q3.sql,0.3096034526824951
402,q3.sql,0.2826974391937256
403,q3.sql,0.2180778980255127
404,q3.sql,0.29960155487060547
405,q3.sql,0.27996206283569336
406,q3.sql,0.2890899181365967
407,q3.sql,0.3350677490234375
408,q3.sql,0.30741095542907715
409,q3.sql,0.1887071132659912
410,q3.sql,0.3135359287261963
411,q3.sql,0.28529787063598633
412,q3.sql,0.210127592086792
413,q3.sql,0.2878448963165283
414,q3.sql,0.5954513549804688
415,q3.sql,0.3183023929595947
416,q3.sql,0.2697420120239258
417,q3.sql,0.2756640911102295
418,q7.sql,0.28862476348876953
419,q7.sql,0.2726140022277832
420,q7.sql,0.21931219100952148
421,q7.sql,0.2772257328033447
422,q7.sql,0.31675124168395996
423,q7.sql,0.20573210716247559
424,q7.sql,0.21056413650512695
425,q7.sql,0.28786206245422363
426,q7.sql,0.311204195022583
427,q7.sql,0.20618891716003418
428,q7.sql,0.3138420581817627
429,q7.sql,0.2831904888153076
430,q7.sql,0.2903881072998047
431,q7.sql,0.31992292404174805
432,q7.sql,0.2901911735534668
433,q7.sql,0.29032135009765625
434,q7.sql,0.32863521575927734
435,q7.sql,0.272505521774292
436,q7.sql,0.31555938720703125
437,q7.sql,0.302659273147583
438,q7.sql,0.32738375663757324
439,q7.sql,0.28760290145874023
440,q7.sql,0.3221778869628906
441,q7.sql,0.3225255012512207
442,q7.sql,0.3086972236633301
443,q7.sql,0.2987399101257324
444,q7.sql,0.32558107376098633
445,q7.sql,0.2413341999053955
446,q7.sql,0.2859218120574951
447,q7.sql,0.32013559341430664
448,q7.sql,0.3486599922180176
449,q7.sql,0.3063321113586426
450,q7.sql,0.2409358024597168
451,q7.sql,0.36139750480651855
452,q7.sql,0.34272050857543945
453,q7.sql,0.2836003303527832
454,q7.sql,0.35187840461730957
455,q7.sql,0.36194801330566406
456,q12.sql,0.2476503849029541
457,q12.sql,0.22597503662109375
458,q12.sql,0.21734905242919922
459,q12.sql,0.3692595958709717
460,q12.sql,0.36223769187927246
461,q12.sql,0.28240203857421875
462,q12.sql,0.33711886405944824
463,q12.sql,0.21734952926635742
464,q12.sql,0.3051724433898926
465,q12.sql,0.2686429023742676
466,q12.sql,0.3307163715362549
467,q12.sql,0.2943460941314697
468,q12.sql,0.272907018661499
469,q12.sql,0.2903168201446533
470,q12.sql,0.26517796516418457
471,q12.sql,0.19447565078735352
472,q12.sql,0.30408191680908203
473,q12.sql,0.31905317306518555
474,q12.sql,0.2807767391204834
475,q12.sql,0.2989234924316406
476,q12.sql,0.23400235176086426
477,q12.sql,0.30524349212646484
478,q12.sql,0.3214445114135742
479,q12.sql,0.3083019256591797
480,q12.sql,0.33364033699035645
481,q12.sql,0.28812122344970703
482,q12.sql,0.23675012588500977
483,q12.sql,0.30246543884277344
484,q12.sql,0.20599961280822754
485,q12.sql,0.31446242332458496
486,q12.sql,0.3227245807647705
487,q12.sql,0.32654833793640137
488,q12.sql,0.2963597774505615
489,q12.sql,0.3092153072357178
490,q12.sql,0.34558653831481934
491,q12.sql,0.2882096767425537
492,q12.sql,0.3096189498901367
493,q12.sql,0.30379223823547363
494,q5.sql,0.3153364658355713
495,q5.sql,0.31655073165893555
496,q5.sql,0.28892946243286133
497,q5.sql,0.30339503288269043
498,q5.sql,0.30761241912841797
499,q5.sql,0.28397202491760254
500,q5.sql,0.2929420471191406
501,q5.sql,0.2906463146209717
502,q5.sql,0.2953345775604248
503,q5.sql,0.3063547611236572
504,q5.sql,0.20981264114379883
505,q5.sql,0.2747023105621338
506,q5.sql,0.284564733505249
507,q5.sql,0.2180311679840088
508,q5.sql,0.3384664058685303
509,q5.sql,0.2709217071533203
510,q5.sql,0.19394540786743164
511,q5.sql,0.27919673919677734
512,q5.sql,0.2881197929382324
513,q5.sql,0.27554845809936523
514,q5.sql,0.2858445644378662
515,q5.sql,0.27904272079467773
516,q5.sql,0.296428918838501
517,q5.sql,0.2725253105163574
518,q5.sql,0.2870523929595947
519,q5.sql,0.21305608749389648
520,q5.sql,0.21966242790222168
521,q5.sql,0.32071733474731445
522,q5.sql,0.33753538131713867
523,q5.sql,0.20965337753295898
524,q5.sql,0.30689549446105957
525,q5.sql,0.28327488899230957
526,q5.sql,0.275052547454834
527,q5.sql,0.3697168827056885
528,q5.sql,0.26317262649536133
529,q5.sql,0.21267437934875488
530,q5.sql,0.22544622421264648
531,q5.sql,0.28492236137390137
